set title "T = 0.000000 [niter = 0]"
12 89 1.000000
13 89 1.000000
14 89 1.000000
15 89 1.000000
16 89 1.000000
17 89 1.000000
18 89 1.000000
19 89 1.000000
20 89 1.000000
21 89 1.000000
22 89 1.000000
23 89 1.000000
24 89 1.000000
25 89 1.000000
26 89 1.000000
27 89 1.000000
28 89 1.000000
29 89 1.000000
30 89 1.000000
31 89 1.000000
32 89 1.000000
33 89 1.000000
34 89 1.000000
35 89 1.000000
36 89 1.000000
37 89 1.000000
38 89 1.000000
39 89 1.000000
40 89 1.000000
41 89 1.000000
42 89 1.000000
43 89 1.000000
44 89 1.000000
45 89 1.000000
46 89 1.000000
47 89 1.000000
48 89 1.000000
49 89 1.000000
50 89 1.000000
51 89 1.000000

0 90 0.000000
1 90 1.000000
2 90 1.000000
3 90 1.000000
4 90 1.000000
5 90 1.000000
6 90 1.000000
7 90 1.000000
8 90 1.000000
9 90 1.000000
10 90 1.000000
11 90 1.000000
12 90 1.000000
13 90 1.000000
14 90 1.000000
15 90 1.000000
16 90 1.000000
17 90 1.000000
18 90 1.000000
19 90 1.000000
20 90 1.000000
21 90 1.000000
22 90 1.000000
23 90 1.000000
24 90 1.000000
25 90 1.000000
26 90 1.000000
27 90 1.000000
28 90 1.000000
29 90 1.000000
30 90 1.000000
31 90 1.000000
32 90 1.000000
33 90 1.000000
34 90 1.000000
35 90 1.000000
36 90 1.000000
37 90 1.000000
38 90 1.000000
39 90 1.000000
40 90 1.000000
41 90 1.000000
42 90 1.000000
43 90 1.000000
44 90 1.000000
45 90 1.000000
46 90 1.000000
47 90 1.000000
48 90 1.000000
49 90 1.000000
50 90 1.000000
51 90 1.000000

0 91 0.000000
1 91 1.000000
2 91 1.000000
3 91 1.000000
4 91 1.000000
5 91 1.000000
6 91 1.000000
7 91 1.000000
8 91 1.000000
9 91 1.000000
10 91 1.000000
11 91 1.000000
12 91 1.000000
13 91 1.000000
14 91 1.000000
15 91 1.000000
16 91 1.000000
17 91 1.000000
18 91 1.000000
19 91 1.000000
20 91 1.000000
21 91 1.000000
22 91 1.000000
23 91 1.000000
24 91 1.000000
25 91 1.000000
26 91 1.000000
27 91 1.000000
28 91 1.000000
29 91 1.000000
30 91 1.000000
31 91 1.000000
32 91 1.000000
33 91 1.000000
34 91 1.000000
35 91 1.000000
36 91 1.000000
37 91 1.000000
38 91 1.000000
39 91 1.000000
40 91 1.000000
41 91 1.000000
42 91 1.000000
43 91 1.000000
44 91 1.000000
45 91 1.000000
46 91 1.000000
47 91 1.000000
48 91 1.000000
49 91 1.000000
50 91 1.000000
51 91 1.000000

0 92 0.000000
1 92 1.000000
2 92 1.000000
3 92 1.000000
4 92 1.000000
5 92 1.000000
6 92 1.000000
7 92 1.000000
8 92 1.000000
9 92 1.000000
10 92 1.000000
11 92 1.000000
12 92 1.000000
13 92 1.000000
14 92 1.000000
15 92 1.000000
16 92 1.000000
17 92 1.000000
18 92 1.000000
19 92 1.000000
20 92 1.000000
21 92 1.000000
22 92 1.000000
23 92 1.000000
24 92 1.000000
25 92 1.000000
26 92 1.000000
27 92 1.000000
28 92 1.000000
29 92 1.000000
30 92 1.000000
31 92 1.000000
32 92 1.000000
33 92 1.000000
34 92 1.000000
35 92 1.000000
36 92 1.000000
37 92 1.000000
38 92 1.000000
39 92 1.000000
40 92 1.000000
41 92 1.000000
42 92 1.000000
43 92 1.000000
44 92 1.000000
45 92 1.000000
46 92 1.000000
47 92 1.000000
48 92 1.000000
49 92 1.000000
50 92 1.000000
51 92 1.000000

0 93 0.000000
1 93 1.000000
2 93 1.000000
3 93 1.000000
4 93 1.000000
5 93 1.000000
6 93 1.000000
7 93 1.000000
8 93 1.000000
9 93 1.000000
10 93 1.000000
11 93 1.000000
12 93 1.000000
13 93 1.000000
14 93 1.000000
15 93 1.000000
16 93 1.000000
17 93 1.000000
18 93 1.000000
19 93 1.000000
20 93 1.000000
21 93 1.000000
22 93 1.000000
23 93 1.000000
24 93 1.000000
25 93 1.000000
26 93 1.000000
27 93 1.000000
28 93 1.000000
29 93 1.000000
30 93 1.000000
31 93 1.000000
32 93 1.000000
33 93 1.000000
34 93 1.000000
35 93 1.000000
36 93 1.000000
37 93 1.000000
38 93 1.000000
39 93 1.000000
40 93 1.000000
41 93 1.000000
42 93 1.000000
43 93 1.000000
44 93 1.000000
45 93 1.000000
46 93 1.000000
47 93 1.000000
48 93 1.000000
49 93 1.000000
50 93 1.000000
51 93 1.000000

0 94 0.000000
1 94 1.000000
2 94 1.000000
3 94 1.000000
4 94 1.000000
5 94 1.000000
6 94 1.000000
7 94 1.000000
8 94 1.000000
9 94 1.000000
10 94 1.000000
11 94 1.000000
12 94 1.000000
13 94 1.000000
14 94 1.000000
15 94 1.000000
16 94 1.000000
17 94 1.000000
18 94 1.000000
19 94 1.000000
20 94 1.000000
21 94 1.000000
22 94 1.000000
23 94 1.000000
24 94 1.000000
25 94 1.000000
26 94 1.000000
27 94 1.000000
28 94 1.000000
29 94 1.000000
30 94 1.000000
31 94 1.000000
32 94 1.000000
33 94 1.000000
34 94 1.000000
35 94 1.000000
36 94 1.000000
37 94 1.000000
38 94 1.000000
39 94 1.000000
40 94 1.000000
41 94 1.000000
42 94 1.000000
43 94 1.000000
44 94 1.000000
45 94 1.000000
46 94 1.000000
47 94 1.000000
48 94 1.000000
49 94 1.000000
50 94 1.000000
51 94 1.000000

0 95 0.000000
1 95 1.000000
2 95 1.000000
3 95 1.000000
4 95 1.000000
5 95 1.000000
6 95 1.000000
7 95 1.000000
8 95 1.000000
9 95 1.000000
10 95 1.000000
11 95 1.000000
12 95 1.000000
13 95 1.000000
14 95 1.000000
15 95 1.000000
16 95 1.000000
17 95 1.000000
18 95 1.000000
19 95 1.000000
20 95 1.000000
21 95 1.000000
22 95 1.000000
23 95 1.000000
24 95 1.000000
25 95 1.000000
26 95 1.000000
27 95 1.000000
28 95 1.000000
29 95 1.000000
30 95 1.000000
31 95 1.000000
32 95 1.000000
33 95 1.000000
34 95 1.000000
35 95 1.000000
36 95 1.000000
37 95 1.000000
38 95 1.000000
39 95 1.000000
40 95 1.000000
41 95 1.000000
42 95 1.000000
43 95 1.000000
44 95 1.000000
45 95 1.000000
46 95 1.000000
47 95 1.000000
48 95 1.000000
49 95 1.000000
50 95 1.000000
51 95 1.000000

0 96 0.000000
1 96 1.000000
2 96 1.000000
3 96 1.000000
4 96 1.000000
5 96 1.000000
6 96 1.000000
7 96 1.000000
8 96 1.000000
9 96 1.000000
10 96 1.000000
11 96 1.000000
12 96 1.000000
13 96 1.000000
14 96 1.000000
15 96 1.000000
16 96 1.000000
17 96 1.000000
18 96 1.000000
19 96 1.000000
20 96 1.000000
21 96 1.000000
22 96 1.000000
23 96 1.000000
24 96 1.000000
25 96 1.000000
26 96 1.000000
27 96 1.000000
28 96 1.000000
29 96 1.000000
30 96 1.000000
31 96 1.000000
32 96 1.000000
33 96 1.000000
34 96 1.000000
35 96 1.000000
36 96 1.000000
37 96 1.000000
38 96 1.000000
39 96 1.000000
40 96 1.000000
41 96 1.000000
42 96 1.000000
43 96 1.000000
44 96 1.000000
45 96 1.000000
46 96 1.000000
47 96 1.000000
48 96 1.000000
49 96 1.000000
50 96 1.000000
51 96 1.000000

0 97 0.000000
1 97 1.000000
2 97 1.000000
3 97 1.000000
4 97 1.000000
5 97 1.000000
6 97 1.000000
7 97 1.000000
8 97 1.000000
9 97 1.000000
10 97 1.000000
11 97 1.000000
12 97 1.000000
13 97 1.000000
14 97 1.000000
15 97 1.000000
16 97 1.000000
17 97 1.000000
18 97 1.000000
19 97 1.000000
20 97 1.000000
21 97 1.000000
22 97 1.000000
23 97 1.000000
24 97 1.000000
25 97 1.000000
26 97 1.000000
27 97 1.000000
28 97 1.000000
29 97 1.000000
30 97 1.000000
31 97 1.000000
32 97 1.000000
33 97 1.000000
34 97 1.000000
35 97 1.000000
36 97 1.000000
37 97 1.000000
38 97 1.000000
39 97 1.000000
40 97 1.000000
41 97 1.000000
42 97 1.000000
43 97 1.000000
44 97 1.000000
45 97 1.000000
46 97 1.000000
47 97 1.000000
48 97 1.000000
49 97 1.000000
50 97 1.000000
51 97 1.000000

0 98 0.000000
1 98 1.000000
2 98 1.000000
3 98 1.000000
4 98 1.000000
5 98 1.000000
6 98 1.000000
7 98 1.000000
8 98 1.000000
9 98 1.000000
10 98 1.000000
11 98 1.000000
12 98 1.000000
13 98 1.000000
14 98 1.000000
15 98 1.000000
16 98 1.000000
17 98 1.000000
18 98 1.000000
19 98 1.000000
20 98 1.000000
21 98 1.000000
22 98 1.000000
23 98 1.000000
24 98 1.000000
25 98 1.000000
26 98 1.000000
27 98 1.000000
28 98 1.000000
29 98 1.000000
30 98 1.000000
31 98 1.000000
32 98 1.000000
33 98 1.000000
34 98 1.000000
35 98 1.000000
36 98 1.000000
37 98 1.000000
38 98 1.000000
39 98 1.000000
40 98 1.000000
41 98 1.000000
42 98 1.000000
43 98 1.000000
44 98 1.000000
45 98 1.000000
46 98 1.000000
47 98 1.000000
48 98 1.000000
49 98 1.000000
50 98 1.000000
51 98 1.000000

0 99 0.000000
1 99 1.000000
2 99 1.000000
3 99 1.000000
4 99 1.000000
5 99 1.000000
6 99 1.000000
7 99 1.000000
8 99 1.000000
9 99 1.000000
10 99 1.000000
11 99 1.000000
12 99 1.000000
13 99 1.000000
14 99 1.000000
15 99 1.000000
16 99 1.000000
17 99 1.000000
18 99 1.000000
19 99 1.000000
20 99 1.000000
21 99 1.000000
22 99 1.000000
23 99 1.000000
24 99 1.000000
25 99 1.000000
26 99 1.000000
27 99 1.000000
28 99 1.000000
29 99 1.000000
30 99 1.000000
31 99 1.000000
32 99 1.000000
33 99 1.000000
34 99 1.000000
35 99 1.000000
36 99 1.000000
37 99 1.000000
38 99 1.000000
39 99 1.000000
40 99 1.000000
41 99 1.000000
42 99 1.000000
43 99 1.000000
44 99 1.000000
45 99 1.000000
46 99 1.000000
47 99 1.000000
48 99 1.000000
49 99 1.000000
50 99 1.000000
51 99 1.000000

0 100 0.000000
1 100 1.000000
2 100 1.000000
3 100 1.000000
4 100 1.000000
5 100 1.000000
6 100 1.000000
7 100 1.000000
8 100 1.000000
9 100 1.000000
10 100 1.000000
11 100 1.000000
12 100 1.000000
13 100 1.000000
14 100 1.000000
15 100 1.000000
16 100 1.000000
17 100 1.000000
18 100 1.000000
19 100 1.000000
20 100 1.000000
21 100 1.000000
22 100 1.000000
23 100 1.000000
24 100 1.000000
25 100 1.000000
26 100 1.000000
27 100 1.000000
28 100 1.000000
29 100 1.000000
30 100 1.000000
31 100 1.000000
32 100 1.000000
33 100 1.000000
34 100 1.000000
35 100 1.000000
36 100 1.000000
37 100 1.000000
38 100 1.000000
39 100 1.000000
40 100 1.000000
41 100 1.000000
42 100 1.000000
43 100 1.000000
44 100 1.000000
45 100 1.000000
46 100 1.000000
47 100 1.000000
48 100 1.000000
49 100 1.000000
50 100 1.000000
51 100 1.000000

0 101 0.000000
1 101 0.000000
2 101 0.000000
3 101 0.000000
4 101 0.000000
5 101 0.000000
6 101 0.000000
7 101 0.000000
8 101 0.000000
9 101 0.000000
10 101 0.000000
11 101 0.000000
12 101 0.000000
13 101 0.000000
14 101 0.000000
15 101 0.000000
16 101 0.000000
17 101 0.000000
18 101 0.000000
19 101 0.000000
20 101 0.000000
21 101 0.000000
22 101 0.000000
23 101 0.000000
24 101 0.000000
25 101 0.000000
26 101 0.000000
27 101 0.000000
28 101 0.000000
29 101 0.000000
30 101 0.000000
31 101 0.000000
32 101 0.000000
33 101 0.000000
34 101 0.000000
35 101 0.000000
36 101 0.000000
37 101 0.000000
38 101 0.000000
39 101 0.000000
40 101 0.000000
41 101 0.000000
42 101 0.000000
43 101 0.000000
44 101 0.000000
45 101 0.000000
46 101 0.000000
47 101 0.000000
48 101 0.000000
49 101 0.000000
50 101 0.000000
51 101 0.000000

e
